Id,X_Coord,Y_Coord,Z_Coord
1320,-7.6588225,0.0,-14.443326
1321,-7.6588225,-2.5,-16.151606
1324,-7.6588225,0.0,-16.151606
1325,-7.6588225,-2.5,-18.0
1328,-7.6588225,0.0,-18.0
1329,-7.6588225,-2.5,-20.0
1330,-7.6588225,-1.280777,-20.0
1331,-7.6588225,-0.5,-20.0
1332,-7.6588225,0.0,-20.0
1333,-6.5943203,-2.5,20.0
1334,-6.5943203,-1.280777,20.0
1335,-6.5943203,-0.5,20.0
1336,-6.5943203,0.0,20.0
1337,-6.5943203,-2.5,18.0
1340,-6.5943203,0.0,18.0
1341,-6.5943203,-2.5,16.151608
1344,-6.5943203,0.0,16.151608
1345,-6.5943203,-2.5,14.443325
1348,-6.5943203,0.0,14.443325
1349,-6.5943203,-2.5,12.864536
1352,-6.5943203,0.0,12.864536
1353,-6.5943203,-2.5,11.405426
1356,-6.5943203,0.0,11.405426
1357,-6.5943203,-2.5,10.056921
1360,-6.5943203,0.0,10.056921
1361,-6.5943203,-2.5,8.8106365
1364,-6.5943203,0.0,8.8106365
1365,-6.5943203,-2.5,7.658823
1368,-6.5943203,0.0,7.658823
1369,-6.5943203,-2.5,6.5943203
1372,-6.5943203,0.0,6.5943203
1373,-6.5943203,-2.5,5.61051
1376,-6.5943203,0.0,5.61051
1377,-6.5943203,-2.5,4.701277
1380,-6.5943203,0.0,4.701277
1381,-6.5943203,-2.5,3.8609638
1384,-6.5943203,0.0,3.8609638
1385,-6.5943203,-2.5,3.0843506
1388,-6.5943203,0.0,3.0843506
1389,-6.5943203,-2.5,2.3666077
1392,-6.5943203,0.0,2.3666077
1393,-6.5943203,-2.5,1.70327
1396,-6.5943203,0.0,1.70327
1397,-6.5943203,-2.5,1.0902157
1400,-6.5943203,0.0,1.0902157
1401,-6.5943203,-2.5,0.523634
1404,-6.5943203,0.0,0.523634
1405,-6.5943203,-2.5,0.0
1408,-6.5943203,0.0,0.0
1409,-6.5943203,-2.5,-0.523634
1412,-6.5943203,0.0,-0.523634
1413,-6.5943203,-2.5,-1.0902157
1416,-6.5943203,0.0,-1.0902157
1417,-6.5943203,-2.5,-1.70327
1420,-6.5943203,0.0,-1.70327
1421,-6.5943203,-2.5,-2.3666077
1424,-6.5943203,0.0,-2.3666077
1425,-6.5943203,-2.5,-3.0843506
1428,-6.5943203,0.0,-3.0843506
1429,-6.5943203,-2.5,-3.8609638
1432,-6.5943203,0.0,-3.8609638
1433,-6.5943203,-2.5,-4.701276
1436,-6.5943203,0.0,-4.701276
1437,-6.5943203,-2.5,-5.61051
1440,-6.5943203,0.0,-5.61051
1441,-6.5943203,-2.5,-6.5943203
1444,-6.5943203,0.0,-6.5943203
1445,-6.5943203,-2.5,-7.658823
1448,-6.5943203,0.0,-7.658823
1449,-6.5943203,-2.5,-8.810636
1452,-6.5943203,0.0,-8.810636
1453,-6.5943203,-2.5,-10.056921
1456,-6.5943203,0.0,-10.056921
1457,-6.5943203,-2.5,-11.405427
1460,-6.5943203,0.0,-11.405427
1461,-6.5943203,-2.5,-12.864538
1464,-6.5943203,0.0,-12.864538
1465,-6.5943203,-2.5,-14.443326
1468,-6.5943203,0.0,-14.443326
1469,-6.5943203,-2.5,-16.151606
1472,-6.5943203,0.0,-16.151606
1473,-6.5943203,-2.5,-18.0
1476,-6.5943203,0.0,-18.0
1477,-6.5943203,-2.5,-20.0
1478,-6.5943203,-1.280777,-20.0
1479,-6.5943203,-0.5,-20.0
1480,-6.5943203,0.0,-20.0
1481,-5.6105103,-2.5,20.0
1482,-5.6105103,-1.280777,20.0
1483,-5.6105103,-0.5,20.0
1484,-5.6105103,0.0,20.0
1485,-5.6105103,-2.5,18.0
1488,-5.6105103,0.0,18.0
1489,-5.6105103,-2.5,16.151608
1492,-5.6105103,0.0,16.151608
1493,-5.6105103,-2.5,14.443325
1496,-5.6105103,0.0,14.443325
1497,-5.6105103,-2.5,12.864536
1500,-5.6105103,0.0,12.864536
1501,-5.6105103,-2.5,11.405426
1504,-5.6105103,0.0,11.405426
1505,-5.6105103,-2.5,10.056921
1508,-5.6105103,0.0,10.056921
1509,-5.6105103,-2.5,8.8106365
1512,-5.6105103,0.0,8.8106365
1513,-5.6105103,-2.5,7.658823
1516,-5.6105103,0.0,7.658823
1517,-5.6105103,-2.5,6.5943203
1520,-5.6105103,0.0,6.5943203
1521,-5.6105103,-2.5,5.61051
1524,-5.6105103,0.0,5.61051
1525,-5.6105103,-2.5,4.701277
1528,-5.6105103,0.0,4.701277
1529,-5.6105103,-2.5,3.8609638
1532,-5.6105103,0.0,3.8609638
1533,-5.6105103,-2.5,3.0843506
1536,-5.6105103,0.0,3.0843506
1537,-5.6105103,-2.5,2.3666077
1540,-5.6105103,0.0,2.3666077
1541,-5.6105103,-2.5,1.70327
1544,-5.6105103,0.0,1.70327
1545,-5.6105103,-2.5,1.0902157
1548,-5.6105103,0.0,1.0902157
1549,-5.6105103,-2.5,0.523634
1552,-5.6105103,0.0,0.523634
1553,-5.6105103,-2.5,0.0
1556,-5.6105103,0.0,0.0
1557,-5.6105103,-2.5,-0.523634
1560,-5.6105103,0.0,-0.523634
1561,-5.6105103,-2.5,-1.0902157
1564,-5.6105103,0.0,-1.0902157
1565,-5.6105103,-2.5,-1.70327
1568,-5.6105103,0.0,-1.70327
1569,-5.6105103,-2.5,-2.3666077
1572,-5.6105103,0.0,-2.3666077
1573,-5.6105103,-2.5,-3.0843506
1576,-5.6105103,0.0,-3.0843506
1577,-5.6105103,-2.5,-3.8609638
1580,-5.6105103,0.0,-3.8609638
1581,-5.6105103,-2.5,-4.701276
1584,-5.6105103,0.0,-4.701276
1585,-5.6105103,-2.5,-5.61051
1588,-5.6105103,0.0,-5.61051
1589,-5.6105103,-2.5,-6.5943203
1592,-5.6105103,0.0,-6.5943203
1593,-5.6105103,-2.5,-7.658823
1596,-5.6105103,0.0,-7.658823
1597,-5.6105103,-2.5,-8.810636
1600,-5.6105103,0.0,-8.810636
1601,-5.6105103,-2.5,-10.056921
1604,-5.6105103,0.0,-10.056921
1605,-5.6105103,-2.5,-11.405427
1608,-5.6105103,0.0,-11.405427
1609,-5.6105103,-2.5,-12.864538
1612,-5.6105103,0.0,-12.864538
1613,-5.6105103,-2.5,-14.443326
1616,-5.6105103,0.0,-14.443326
1617,-5.6105103,-2.5,-16.151606
1620,-5.6105103,0.0,-16.151606
1621,-5.6105103,-2.5,-18.0
1624,-5.6105103,0.0,-18.0
1625,-5.6105103,-2.5,-20.0
1626,-5.6105103,-1.280777,-20.0
1627,-5.6105103,-0.5,-20.0
1628,-5.6105103,0.0,-20.0
1629,-4.7012763,-2.5,20.0
1630,-4.7012763,-1.280777,20.0
1631,-4.7012763,-0.5,20.0
1632,-4.7012763,0.0,20.0
1633,-4.7012763,-2.5,18.0
1636,-4.7012763,0.0,18.0
1637,-4.7012763,-2.5,16.151608
1640,-4.7012763,0.0,16.151608
1641,-4.7012763,-2.5,14.443325
1644,-4.7012763,0.0,14.443325
1645,-4.7012763,-2.5,12.864536
1648,-4.7012763,0.0,12.864536
1649,-4.7012763,-2.5,11.405426
1652,-4.7012763,0.0,11.405426
1653,-4.7012763,-2.5,10.056921
1656,-4.7012763,0.0,10.056921
1657,-4.7012763,-2.5,8.8106365
1660,-4.7012763,0.0,8.8106365
1661,-4.7012763,-2.5,7.658823
1664,-4.7012763,0.0,7.658823
1665,-4.7012763,-2.5,6.5943203
1668,-4.7012763,0.0,6.5943203
1669,-4.7012763,-2.5,5.61051
1672,-4.7012763,0.0,5.61051
1673,-4.7012763,-2.5,4.701277
1676,-4.7012763,0.0,4.701277
1677,-4.7012763,-2.5,3.8609638
1680,-4.7012763,0.0,3.8609638
1681,-4.7012763,-2.5,3.0843506
1684,-4.7012763,0.0,3.0843506
1685,-4.7012763,-2.5,2.3666077
1688,-4.7012763,0.0,2.3666077
1689,-4.7012763,-2.5,1.70327
1692,-4.7012763,0.0,1.70327
1693,-4.7012763,-2.5,1.0902157
1696,-4.7012763,0.0,1.0902157
1697,-4.7012763,-2.5,0.523634
1700,-4.7012763,0.0,0.523634
1701,-4.7012763,-2.5,0.0
1704,-4.7012763,0.0,0.0
1705,-4.7012763,-2.5,-0.523634
1708,-4.7012763,0.0,-0.523634
1709,-4.7012763,-2.5,-1.0902157
1712,-4.7012763,0.0,-1.0902157
1713,-4.7012763,-2.5,-1.70327
1716,-4.7012763,0.0,-1.70327
1717,-4.7012763,-2.5,-2.3666077
1720,-4.7012763,0.0,-2.3666077
1721,-4.7012763,-2.5,-3.0843506
1724,-4.7012763,0.0,-3.0843506
1725,-4.7012763,-2.5,-3.8609638
1728,-4.7012763,0.0,-3.8609638
1729,-4.7012763,-2.5,-4.701276
1732,-4.7012763,0.0,-4.701276
1733,-4.7012763,-2.5,-5.61051
1736,-4.7012763,0.0,-5.61051
1737,-4.7012763,-2.5,-6.5943203
1740,-4.7012763,0.0,-6.5943203
1741,-4.7012763,-2.5,-7.658823
1744,-4.7012763,0.0,-7.658823
1745,-4.7012763,-2.5,-8.810636
1748,-4.7012763,0.0,-8.810636
1749,-4.7012763,-2.5,-10.056921
1752,-4.7012763,0.0,-10.056921
1753,-4.7012763,-2.5,-11.405427
1756,-4.7012763,0.0,-11.405427
1757,-4.7012763,-2.5,-12.864538
1760,-4.7012763,0.0,-12.864538
1761,-4.7012763,-2.5,-14.443326
1764,-4.7012763,0.0,-14.443326
1765,-4.7012763,-2.5,-16.151606
1768,-4.7012763,0.0,-16.151606
1769,-4.7012763,-2.5,-18.0
1772,-4.7012763,0.0,-18.0
1773,-4.7012763,-2.5,-20.0
1774,-4.7012763,-1.280777,-20.0
1775,-4.7012763,-0.5,-20.0
1776,-4.7012763,0.0,-20.0
1777,-3.8609645,-2.5,20.0
1778,-3.8609645,-1.280777,20.0
1779,-3.8609645,-0.5,20.0
1780,-3.8609645,0.0,20.0
1781,-3.8609645,-2.5,18.0
1784,-3.8609645,0.0,18.0
1785,-3.8609645,-2.5,16.151608
1788,-3.8609645,0.0,16.151608
1789,-3.8609645,-2.5,14.443325
1792,-3.8609645,0.0,14.443325
1793,-3.8609645,-2.5,12.864536
1796,-3.8609645,0.0,12.864536
1797,-3.8609645,-2.5,11.405426
1800,-3.8609645,0.0,11.405426
1801,-3.8609645,-2.5,10.056921
1804,-3.8609645,0.0,10.056921
1805,-3.8609645,-2.5,8.8106365
1808,-3.8609645,0.0,8.8106365
1809,-3.8609645,-2.5,7.658823
1812,-3.8609645,0.0,7.658823
1813,-3.8609645,-2.5,6.5943203
1816,-3.8609645,0.0,6.5943203
1817,-3.8609645,-2.5,5.61051
1820,-3.8609645,0.0,5.61051
1821,-3.8609645,-2.5,4.701277
1824,-3.8609645,0.0,4.701277
1825,-3.8609645,-2.5,3.8609638
1828,-3.8609645,0.0,3.8609638
1829,-3.8609645,-2.5,3.0843506
1832,-3.8609645,0.0,3.0843506
1833,-3.8609645,-2.5,2.3666077
1836,-3.8609645,0.0,2.3666077
1837,-3.8609645,-2.5,1.70327
1840,-3.8609645,0.0,1.70327
1841,-3.8609645,-2.5,1.0902157
1844,-3.8609645,0.0,1.0902157
1845,-3.8609645,-2.5,0.523634
1848,-3.8609645,0.0,0.523634
1849,-3.8609645,-2.5,0.0
1852,-3.8609645,0.0,0.0
1853,-3.8609645,-2.5,-0.523634
1856,-3.8609645,0.0,-0.523634
1857,-3.8609645,-2.5,-1.0902157
1860,-3.8609645,0.0,-1.0902157
1861,-3.8609645,-2.5,-1.70327
1864,-3.8609645,0.0,-1.70327
1865,-3.8609645,-2.5,-2.3666077
1868,-3.8609645,0.0,-2.3666077
1869,-3.8609645,-2.5,-3.0843506
1872,-3.8609645,0.0,-3.0843506
1873,-3.8609645,-2.5,-3.8609638
1876,-3.8609645,0.0,-3.8609638
1877,-3.8609645,-2.5,-4.701276
1880,-3.8609645,0.0,-4.701276
1881,-3.8609645,-2.5,-5.61051
1884,-3.8609645,0.0,-5.61051
1885,-3.8609645,-2.5,-6.5943203
1888,-3.8609645,0.0,-6.5943203
1889,-3.8609645,-2.5,-7.658823
1892,-3.8609645,0.0,-7.658823
1893,-3.8609645,-2.5,-8.810636
1896,-3.8609645,0.0,-8.810636
1897,-3.8609645,-2.5,-10.056921
1900,-3.8609645,0.0,-10.056921
1901,-3.8609645,-2.5,-11.405427
1904,-3.8609645,0.0,-11.405427
1905,-3.8609645,-2.5,-12.864538
1908,-3.8609645,0.0,-12.864538
1909,-3.8609645,-2.5,-14.443326
1912,-3.8609645,0.0,-14.443326
1913,-3.8609645,-2.5,-16.151606
1916,-3.8609645,0.0,-16.151606
1917,-3.8609645,-2.5,-18.0
1920,-3.8609645,0.0,-18.0
1921,-3.8609645,-2.5,-20.0
1922,-3.8609645,-1.280777,-20.0
1923,-3.8609645,-0.5,-20.0
1924,-3.8609645,0.0,-20.0
1925,-3.084351,-2.5,20.0
1926,-3.084351,-1.280777,20.0
1927,-3.084351,-0.5,20.0
1928,-3.084351,0.0,20.0
1929,-3.084351,-2.5,18.0
1932,-3.084351,0.0,18.0
1933,-3.084351,-2.5,16.151608
1936,-3.084351,0.0,16.151608
1937,-3.084351,-2.5,14.443325
1940,-3.084351,0.0,14.443325
1941,-3.084351,-2.5,12.864536
1944,-3.084351,0.0,12.864536
1945,-3.084351,-2.5,11.405426
1948,-3.084351,0.0,11.405426
1949,-3.084351,-2.5,10.056921
1952,-3.084351,0.0,10.056921
1953,-3.084351,-2.5,8.8106365
1956,-3.084351,0.0,8.8106365
1957,-3.084351,-2.5,7.658823
1960,-3.084351,0.0,7.658823
1961,-3.084351,-2.5,6.5943203
1964,-3.084351,0.0,6.5943203
1965,-3.084351,-2.5,5.61051
1968,-3.084351,0.0,5.61051
1969,-3.084351,-2.5,4.701277
1972,-3.084351,0.0,4.701277
1973,-3.084351,-2.5,3.8609638
1976,-3.084351,0.0,3.8609638
1977,-3.084351,-2.5,3.0843506
1980,-3.084351,0.0,3.0843506
1981,-3.084351,-2.5,2.3666077
1984,-3.084351,0.0,2.3666077
1985,-3.084351,-2.5,1.70327
1988,-3.084351,0.0,1.70327
1989,-3.084351,-2.5,1.0902157
1992,-3.084351,0.0,1.0902157
1993,-3.084351,-2.5,0.523634
1996,-3.084351,0.0,0.523634
1997,-3.084351,-2.5,0.0
2000,-3.084351,0.0,0.0
2001,-3.084351,-2.5,-0.523634
2004,-3.084351,0.0,-0.523634
2005,-3.084351,-2.5,-1.0902157
2008,-3.084351,0.0,-1.0902157
2009,-3.084351,-2.5,-1.70327
2012,-3.084351,0.0,-1.70327
2013,-3.084351,-2.5,-2.3666077
2016,-3.084351,0.0,-2.3666077
2017,-3.084351,-2.5,-3.0843506
2020,-3.084351,0.0,-3.0843506
2021,-3.084351,-2.5,-3.8609638
2024,-3.084351,0.0,-3.8609638
2025,-3.084351,-2.5,-4.701276
2028,-3.084351,0.0,-4.701276
2029,-3.084351,-2.5,-5.61051
2032,-3.084351,0.0,-5.61051
2033,-3.084351,-2.5,-6.5943203
2036,-3.084351,0.0,-6.5943203
2037,-3.084351,-2.5,-7.658823
2040,-3.084351,0.0,-7.658823
2041,-3.084351,-2.5,-8.810636
2044,-3.084351,0.0,-8.810636
2045,-3.084351,-2.5,-10.056921
2048,-3.084351,0.0,-10.056921
2049,-3.084351,-2.5,-11.405427
2052,-3.084351,0.0,-11.405427
2053,-3.084351,-2.5,-12.864538
2056,-3.084351,0.0,-12.864538
2057,-3.084351,-2.5,-14.443326
2060,-3.084351,0.0,-14.443326
2061,-3.084351,-2.5,-16.151606
2064,-3.084351,0.0,-16.151606
2065,-3.084351,-2.5,-18.0
2068,-3.084351,0.0,-18.0
2069,-3.084351,-2.5,-20.0
2070,-3.084351,-1.280777,-20.0
2071,-3.084351,-0.5,-20.0
2072,-3.084351,0.0,-20.0
2073,-2.3666072,-2.5,20.0
2074,-2.3666072,-1.280777,20.0
2075,-2.3666072,-0.5,20.0
2076,-2.3666072,0.0,20.0
2077,-2.3666072,-2.5,18.0
2080,-2.3666072,0.0,18.0
2081,-2.3666072,-2.5,16.151608
2084,-2.3666072,0.0,16.151608
2085,-2.3666072,-2.5,14.443325
2088,-2.3666072,0.0,14.443325
2089,-2.3666072,-2.5,12.864536
2092,-2.3666072,0.0,12.864536
2093,-2.3666072,-2.5,11.405426
2096,-2.3666072,0.0,11.405426
2097,-2.3666072,-2.5,10.056921
2100,-2.3666072,0.0,10.056921
2101,-2.3666072,-2.5,8.8106365
2104,-2.3666072,0.0,8.8106365
2105,-2.3666072,-2.5,7.658823
2108,-2.3666072,0.0,7.658823
2109,-2.3666072,-2.5,6.5943203
2112,-2.3666072,0.0,6.5943203
2113,-2.3666072,-2.5,5.61051
2116,-2.3666072,0.0,5.61051
2117,-2.3666072,-2.5,4.701277
2120,-2.3666072,0.0,4.701277
2121,-2.3666072,-2.5,3.8609638
2124,-2.3666072,0.0,3.8609638
2125,-2.3666072,-2.5,3.0843506
2128,-2.3666072,0.0,3.0843506
2129,-2.3666072,-2.5,2.3666077
2132,-2.3666072,0.0,2.3666077
2133,-2.3666072,-2.5,1.70327
2136,-2.3666072,0.0,1.70327
2137,-2.3666072,-2.5,1.0902157
2140,-2.3666072,0.0,1.0902157
2141,-2.3666072,-2.5,0.523634
2144,-2.3666072,0.0,0.523634
2145,-2.3666072,-2.5,0.0
2148,-2.3666072,0.0,0.0
2149,-2.3666072,-2.5,-0.523634
2152,-2.3666072,0.0,-0.523634
2153,-2.3666072,-2.5,-1.0902157
2156,-2.3666072,0.0,-1.0902157
2157,-2.3666072,-2.5,-1.70327
2160,-2.3666072,0.0,-1.70327
2161,-2.3666072,-2.5,-2.3666077
2164,-2.3666072,0.0,-2.3666077
2165,-2.3666072,-2.5,-3.0843506
2168,-2.3666072,0.0,-3.0843506
2169,-2.3666072,-2.5,-3.8609638
2172,-2.3666072,0.0,-3.8609638
2173,-2.3666072,-2.5,-4.701276
2176,-2.3666072,0.0,-4.701276
2177,-2.3666072,-2.5,-5.61051
2180,-2.3666072,0.0,-5.61051
2181,-2.3666072,-2.5,-6.5943203
2184,-2.3666072,0.0,-6.5943203
2185,-2.3666072,-2.5,-7.658823
2188,-2.3666072,0.0,-7.658823
2189,-2.3666072,-2.5,-8.810636
2192,-2.3666072,0.0,-8.810636
2193,-2.3666072,-2.5,-10.056921
2196,-2.3666072,0.0,-10.056921
2197,-2.3666072,-2.5,-11.405427
2200,-2.3666072,0.0,-11.405427
2201,-2.3666072,-2.5,-12.864538
2204,-2.3666072,0.0,-12.864538
2205,-2.3666072,-2.5,-14.443326
2208,-2.3666072,0.0,-14.443326
2209,-2.3666072,-2.5,-16.151606
2212,-2.3666072,0.0,-16.151606
2213,-2.3666072,-2.5,-18.0
2216,-2.3666072,0.0,-18.0
2217,-2.3666072,-2.5,-20.0
2218,-2.3666072,-1.280777,-20.0
2219,-2.3666072,-0.5,-20.0
2220,-2.3666072,0.0,-20.0
2221,-1.7032704,-2.5,20.0
2222,-1.7032704,-1.280777,20.0
2223,-1.7032704,-0.5,20.0
2224,-1.7032704,0.0,20.0
2225,-1.7032704,-2.5,18.0
2228,-1.7032704,0.0,18.0
2229,-1.7032704,-2.5,16.151608
2232,-1.7032704,0.0,16.151608
2233,-1.7032704,-2.5,14.443325
2236,-1.7032704,0.0,14.443325
2237,-1.7032704,-2.5,12.864536
2240,-1.7032704,0.0,12.864536
2241,-1.7032704,-2.5,11.405426
2244,-1.7032704,0.0,11.405426
2245,-1.7032704,-2.5,10.056921
2248,-1.7032704,0.0,10.056921
2249,-1.7032704,-2.5,8.8106365
2252,-1.7032704,0.0,8.8106365
2253,-1.7032704,-2.5,7.658823
2256,-1.7032704,0.0,7.658823
2257,-1.7032704,-2.5,6.5943203
2260,-1.7032704,0.0,6.5943203
2261,-1.7032704,-2.5,5.61051
2264,-1.7032704,0.0,5.61051
2265,-1.7032704,-2.5,4.701277
2268,-1.7032704,0.0,4.701277
2269,-1.7032704,-2.5,3.8609638
2272,-1.7032704,0.0,3.8609638
2273,-1.7032704,-2.5,3.0843506
2276,-1.7032704,0.0,3.0843506
2277,-1.7032704,-2.5,2.3666077
2280,-1.7032704,0.0,2.3666077
2281,-1.7032704,-2.5,1.70327
2284,-1.7032704,0.0,1.70327
2285,-1.7032704,-2.5,1.0902157
2288,-1.7032704,0.0,1.0902157
2289,-1.7032704,-2.5,0.523634
2292,-1.7032704,0.0,0.523634
2293,-1.7032704,-2.5,0.0
2296,-1.7032704,0.0,0.0
2297,-1.7032704,-2.5,-0.523634
2300,-1.7032704,0.0,-0.523634
2301,-1.7032704,-2.5,-1.0902157
2304,-1.7032704,0.0,-1.0902157
2305,-1.7032704,-2.5,-1.70327
2308,-1.7032704,0.0,-1.70327
2309,-1.7032704,-2.5,-2.3666077
2312,-1.7032704,0.0,-2.3666077
2313,-1.7032704,-2.5,-3.0843506
2316,-1.7032704,0.0,-3.0843506
2317,-1.7032704,-2.5,-3.8609638
2320,-1.7032704,0.0,-3.8609638
2321,-1.7032704,-2.5,-4.701276
2324,-1.7032704,0.0,-4.701276
2325,-1.7032704,-2.5,-5.61051
2328,-1.7032704,0.0,-5.61051
2329,-1.7032704,-2.5,-6.5943203
2332,-1.7032704,0.0,-6.5943203
2333,-1.7032704,-2.5,-7.658823
2336,-1.7032704,0.0,-7.658823
2337,-1.7032704,-2.5,-8.810636
2340,-1.7032704,0.0,-8.810636
2341,-1.7032704,-2.5,-10.056921
2344,-1.7032704,0.0,-10.056921
2345,-1.7032704,-2.5,-11.405427
2348,-1.7032704,0.0,-11.405427
2349,-1.7032704,-2.5,-12.864538
2352,-1.7032704,0.0,-12.864538
2353,-1.7032704,-2.5,-14.443326
2356,-1.7032704,0.0,-14.443326
2357,-1.7032704,-2.5,-16.151606
2360,-1.7032704,0.0,-16.151606
2361,-1.7032704,-2.5,-18.0
2364,-1.7032704,0.0,-18.0
2365,-1.7032704,-2.5,-20.0
2366,-1.7032704,-1.280777,-20.0
2367,-1.7032704,-0.5,-20.0
2368,-1.7032704,0.0,-20.0
2369,-1.0902165,-2.5,20.0
2370,-1.0902165,-1.280777,20.0
2371,-1.0902165,-0.5,20.0
2372,-1.0902165,0.0,20.0
2373,-1.0902165,-2.5,18.0
2376,-1.0902165,0.0,18.0
2377,-1.0902165,-2.5,16.151608
2380,-1.0902165,0.0,16.151608
2381,-1.0902165,-2.5,14.443325
2384,-1.0902165,0.0,14.443325
2385,-1.0902165,-2.5,12.864536
2388,-1.0902165,0.0,12.864536
2389,-1.0902165,-2.5,11.405426
2392,-1.0902165,0.0,11.405426
2393,-1.0902165,-2.5,10.056921
2396,-1.0902165,0.0,10.056921
2397,-1.0902165,-2.5,8.8106365
2400,-1.0902165,0.0,8.8106365
2401,-1.0902165,-2.5,7.658823
2404,-1.0902165,0.0,7.658823
2405,-1.0902165,-2.5,6.5943203
2408,-1.0902165,0.0,6.5943203
2409,-1.0902165,-2.5,5.61051
2412,-1.0902165,0.0,5.61051
2413,-1.0902165,-2.5,4.701277
2416,-1.0902165,0.0,4.701277
2417,-1.0902165,-2.5,3.8609638
2420,-1.0902165,0.0,3.8609638
2421,-1.0902165,-2.5,3.0843506
2424,-1.0902165,0.0,3.0843506
2425,-1.0902165,-2.5,2.3666077
2428,-1.0902165,0.0,2.3666077
2429,-1.0902165,-2.5,1.70327
2432,-1.0902165,0.0,1.70327
2433,-1.0902165,-2.5,1.0902157
2436,-1.0902165,0.0,1.0902157
2437,-1.0902165,-2.5,0.523634
2440,-1.0902165,0.0,0.523634
2441,-1.0902165,-2.5,0.0
2444,-1.0902165,0.0,0.0
2445,-1.0902165,-2.5,-0.523634
2448,-1.0902165,0.0,-0.523634
2449,-1.0902165,-2.5,-1.0902157
2452,-1.0902165,0.0,-1.0902157
2453,-1.0902165,-2.5,-1.70327
2456,-1.0902165,0.0,-1.70327
2457,-1.0902165,-2.5,-2.3666077
2460,-1.0902165,0.0,-2.3666077
2461,-1.0902165,-2.5,-3.0843506
2464,-1.0902165,0.0,-3.0843506
2465,-1.0902165,-2.5,-3.8609638
2468,-1.0902165,0.0,-3.8609638
2469,-1.0902165,-2.5,-4.701276
2472,-1.0902165,0.0,-4.701276
2473,-1.0902165,-2.5,-5.61051
2476,-1.0902165,0.0,-5.61051
2477,-1.0902165,-2.5,-6.5943203
2480,-1.0902165,0.0,-6.5943203
2481,-1.0902165,-2.5,-7.658823
2484,-1.0902165,0.0,-7.658823
2485,-1.0902165,-2.5,-8.810636
2488,-1.0902165,0.0,-8.810636
2489,-1.0902165,-2.5,-10.056921
2492,-1.0902165,0.0,-10.056921
2493,-1.0902165,-2.5,-11.405427
2496,-1.0902165,0.0,-11.405427
2497,-1.0902165,-2.5,-12.864538
2500,-1.0902165,0.0,-12.864538
2501,-1.0902165,-2.5,-14.443326
2504,-1.0902165,0.0,-14.443326
2505,-1.0902165,-2.5,-16.151606
2508,-1.0902165,0.0,-16.151606
2509,-1.0902165,-2.5,-18.0
2512,-1.0902165,0.0,-18.0
2513,-1.0902165,-2.5,-20.0
2514,-1.0902165,-1.280777,-20.0
2515,-1.0902165,-0.5,-20.0
2516,-1.0902165,0.0,-20.0
2517,-0.52363396,-2.5,20.0
2518,-0.52363396,-1.280777,20.0
2519,-0.52363396,-0.5,20.0
2520,-0.52363396,0.0,20.0
2521,-0.52363396,-2.5,18.0
2524,-0.52363396,0.0,18.0
2525,-0.52363396,-2.5,16.151608
2528,-0.52363396,0.0,16.151608
2529,-0.52363396,-2.5,14.443325
2532,-0.52363396,0.0,14.443325
2533,-0.52363396,-2.5,12.864536
2536,-0.52363396,0.0,12.864536
2537,-0.52363396,-2.5,11.405426
2540,-0.52363396,0.0,11.405426
2541,-0.52363396,-2.5,10.056921
2544,-0.52363396,0.0,10.056921
2545,-0.52363396,-2.5,8.8106365
2548,-0.52363396,0.0,8.8106365
2549,-0.52363396,-2.5,7.658823
2552,-0.52363396,0.0,7.658823
2553,-0.52363396,-2.5,6.5943203
2556,-0.52363396,0.0,6.5943203
2557,-0.52363396,-2.5,5.61051
2560,-0.52363396,0.0,5.61051
2561,-0.52363396,-2.5,4.701277
2564,-0.52363396,0.0,4.701277
2565,-0.52363396,-2.5,3.8609638
2568,-0.52363396,0.0,3.8609638
2569,-0.52363396,-2.5,3.0843506
2572,-0.52363396,0.0,3.0843506
2573,-0.52363396,-2.5,2.3666077
2576,-0.52363396,0.0,2.3666077
2577,-0.52363396,-2.5,1.70327
2580,-0.52363396,0.0,1.70327
2581,-0.52363396,-2.5,1.0902157
2584,-0.52363396,0.0,1.0902157
2585,-0.52363396,-2.5,0.523634
2588,-0.52363396,0.0,0.523634
2589,-0.52363396,-2.5,0.0
2592,-0.52363396,0.0,0.0
2593,-0.52363396,-2.5,-0.523634
2596,-0.52363396,0.0,-0.523634
2597,-0.52363396,-2.5,-1.0902157
2600,-0.52363396,0.0,-1.0902157
2601,-0.52363396,-2.5,-1.70327
2604,-0.52363396,0.0,-1.70327
2605,-0.52363396,-2.5,-2.3666077
2608,-0.52363396,0.0,-2.3666077
2609,-0.52363396,-2.5,-3.0843506
2612,-0.52363396,0.0,-3.0843506
2613,-0.52363396,-2.5,-3.8609638
2616,-0.52363396,0.0,-3.8609638
2617,-0.52363396,-2.5,-4.701276
2620,-0.52363396,0.0,-4.701276
2621,-0.52363396,-2.5,-5.61051
2624,-0.52363396,0.0,-5.61051
2625,-0.52363396,-2.5,-6.5943203
2628,-0.52363396,0.0,-6.5943203
2629,-0.52363396,-2.5,-7.658823
2632,-0.52363396,0.0,-7.658823
2633,-0.52363396,-2.5,-8.810636
2636,-0.52363396,0.0,-8.810636
2637,-0.52363396,-2.5,-10.056921
2640,-0.52363396,0.0,-10.056921
