Id,X_Coord,Y_Coord,Z_Coord
527,-8.810636,-1.0,12.864536
528,-8.810636,0.0,12.864536
529,-8.810636,-1.0,11.405426
530,-8.810636,0.0,11.405426
531,-8.810636,-1.0,10.056921
532,-8.810636,0.0,10.056921
533,-8.810636,-1.0,8.8106365
534,-8.810636,0.0,8.8106365
535,-8.810636,-1.0,7.658823
536,-8.810636,0.0,7.658823
537,-8.810636,-1.0,6.5943203
538,-8.810636,0.0,6.5943203
539,-8.810636,-1.0,5.61051
540,-8.810636,0.0,5.61051
541,-8.810636,-1.0,4.701277
542,-8.810636,0.0,4.701277
543,-8.810636,-1.0,3.8609638
544,-8.810636,0.0,3.8609638
545,-8.810636,-1.0,3.0843506
546,-8.810636,0.0,3.0843506
547,-8.810636,-1.0,2.3666077
548,-8.810636,0.0,2.3666077
549,-8.810636,-1.0,1.70327
550,-8.810636,0.0,1.70327
551,-8.810636,-1.0,1.0902157
552,-8.810636,0.0,1.0902157
553,-8.810636,-1.0,0.523634
554,-8.810636,0.0,0.523634
555,-8.810636,-1.0,0.0
556,-8.810636,0.0,0.0
557,-8.810636,-1.0,-0.523634
558,-8.810636,0.0,-0.523634
559,-8.810636,-1.0,-1.0902157
560,-8.810636,0.0,-1.0902157
561,-8.810636,-1.0,-1.70327
562,-8.810636,0.0,-1.70327
563,-8.810636,-1.0,-2.3666077
564,-8.810636,0.0,-2.3666077
565,-8.810636,-1.0,-3.0843506
566,-8.810636,0.0,-3.0843506
567,-8.810636,-1.0,-3.8609638
568,-8.810636,0.0,-3.8609638
569,-8.810636,-1.0,-4.701276
570,-8.810636,0.0,-4.701276
571,-8.810636,-1.0,-5.61051
572,-8.810636,0.0,-5.61051
573,-8.810636,-1.0,-6.5943203
574,-8.810636,0.0,-6.5943203
575,-8.810636,-1.0,-7.658823
576,-8.810636,0.0,-7.658823
577,-8.810636,-1.0,-8.810636
578,-8.810636,0.0,-8.810636
579,-8.810636,-1.0,-10.056921
580,-8.810636,0.0,-10.056921
581,-8.810636,-1.0,-11.405427
582,-8.810636,0.0,-11.405427
583,-8.810636,-1.0,-12.864538
584,-8.810636,0.0,-12.864538
585,-8.810636,-1.0,-14.443326
586,-8.810636,0.0,-14.443326
587,-8.810636,-1.0,-16.151606
588,-8.810636,0.0,-16.151606
589,-8.810636,-1.0,-18.0
590,-8.810636,0.0,-18.0
591,-8.810636,-1.0,-20.0
592,-8.810636,0.0,-20.0
593,-7.6588225,-1.0,20.0
594,-7.6588225,0.0,20.0
595,-7.6588225,-1.0,18.0
596,-7.6588225,0.0,18.0
597,-7.6588225,-1.0,16.151608
598,-7.6588225,0.0,16.151608
599,-7.6588225,-1.0,14.443325
600,-7.6588225,0.0,14.443325
601,-7.6588225,-1.0,12.864536
602,-7.6588225,0.0,12.864536
603,-7.6588225,-1.0,11.405426
604,-7.6588225,0.0,11.405426
605,-7.6588225,-1.0,10.056921
606,-7.6588225,0.0,10.056921
607,-7.6588225,-1.0,8.8106365
608,-7.6588225,0.0,8.8106365
609,-7.6588225,-1.0,7.658823
610,-7.6588225,0.0,7.658823
611,-7.6588225,-1.0,6.5943203
612,-7.6588225,0.0,6.5943203
613,-7.6588225,-1.0,5.61051
614,-7.6588225,0.0,5.61051
615,-7.6588225,-1.0,4.701277
616,-7.6588225,0.0,4.701277
617,-7.6588225,-1.0,3.8609638
618,-7.6588225,0.0,3.8609638
619,-7.6588225,-1.0,3.0843506
620,-7.6588225,0.0,3.0843506
621,-7.6588225,-1.0,2.3666077
622,-7.6588225,0.0,2.3666077
623,-7.6588225,-1.0,1.70327
